Year,Site,Plot,Area sampled (m2),BD (cm),DBH (cm),Diam (cm),Basal area (cm2 tree-1),Basal area (cm2 m-2),Stem biomass (g dry wt),Branch biomass (g dry wt),Foliage biomass (g dry wt),Total biomass SUM COMP (g dry wt),Tot biomass CALC ALLOM (g dry wt) ,Stem Carbon (g C m-2),Branch Carbon (g C m-2),Foliage Carbon (g C m-2),Total Tree Carbon SUM COMP (g C m-2),Tot Tree Carbon CALC ALLOM (g C m-2) ,,,,,,,,,Notes
2015,LDS1,1,240,,6.44,6.44,32.57,0.14,4068.10,2835.74,559.74,7463.57,7571.79,7.97,5.67,1.07,14.71,14.83,,,,,,,,,
2015,LDS1,1,240,,6.61,6.61,34.32,0.14,4296.89,2986.65,580.68,7864.22,7978.90,8.41,5.97,1.11,15.50,15.63,,,,,,,,,
2015,LDS1,1,240,,6.71,6.71,35.36,0.15,4434.54,3077.24,593.11,8104.89,8223.38,8.68,6.15,1.14,15.98,16.10,,,,,,,,,
2015,LDS1,1,240,,6.79,6.79,36.21,0.15,4546.30,3150.68,603.10,8300.08,8421.63,8.90,6.30,1.16,16.36,16.49,,,,,,,,,
2015,LDS1,1,240,,6.87,6.87,37.07,0.15,4659.51,3224.98,613.15,8497.64,8622.26,9.12,6.45,1.18,16.75,16.89,,,,,,,,,
2015,LDS1,1,240,,7.11,7.11,39.70,0.17,5007.92,3453.06,643.56,9104.54,9238.38,9.81,6.91,1.23,17.95,18.09,,,,,,,,,
2015,LDS1,1,240,,7.44,7.44,43.47,0.18,5508.51,3779.32,686.08,9973.91,10120.44,10.79,7.56,1.31,19.66,19.82,,,,,,,,,
2015,LDS1,1,240,,7.6,7.6,45.36,0.19,5760.23,3942.78,706.97,10409.98,10562.66,11.28,7.89,1.36,20.52,20.69,,,,,,,,,
2015,LDS1,1,240,,8.06,8.06,51.02,0.21,6516.80,4431.90,768.05,11716.75,11886.98,12.76,8.86,1.47,23.10,23.28,,,,,,,,,
2015,LDS1,1,240,,8.17,8.17,52.42,0.22,6704.98,4553.08,782.87,12040.93,12215.31,13.13,9.11,1.50,23.74,23.92,,,,,,,,,
2015,LDS1,1,240,,8.31,8.31,54.24,0.23,6948.53,4709.66,801.85,12460.04,12639.68,13.61,9.42,1.54,24.56,24.75,,,,,,,,,
2015,LDS1,1,240,,9.25,9.25,67.20,0.28,8702.19,5829.15,932.64,15463.99,15677.72,17.04,11.66,1.79,30.49,30.70,,,,,,,,,
2015,LDS1,1,240,,9.46,9.46,70.29,0.29,9122.26,6095.46,962.63,16180.36,16401.33,17.86,12.19,1.85,31.90,32.12,,,,,,,,,
2015,LDS1,1,240,,9.5,9.5,70.88,0.30,9203.45,6146.86,968.38,16318.69,16541.03,18.02,12.29,1.86,32.17,32.39,,,,,,,,,
2015,LDS1,1,240,,10.5,10.5,86.59,0.36,11356.08,7501.54,1115.15,19972.77,20226.86,22.24,15.00,2.14,39.38,39.61,,,,,,,,,
2015,LDS1,1,240,,10.5,10.5,86.59,0.36,11356.08,7501.54,1115.15,19972.77,20226.86,22.24,15.00,2.14,39.38,39.61,,,,,,,,,
2015,LDS1,1,240,,10.8,10.8,91.61,0.38,12048.17,7934.08,1160.33,21142.58,21405.22,23.59,15.87,2.22,41.69,41.92,,,,,,,,,
2015,LDS1,1,240,,11,11,95.03,0.40,12521.48,8229.15,1190.74,21941.38,22209.42,24.52,16.46,2.28,43.26,43.49,,,,,,,,,
2015,LDS1,1,240,,11.2,11.2,98.52,0.41,13004.36,8529.57,1221.38,22755.32,23028.53,25.47,17.06,2.34,44.87,45.10,,,,,,,,,
2015,LDS1,1,240,,12.2,12.2,116.90,0.49,15562.76,10112.06,1377.91,27052.74,27347.73,30.48,20.22,2.64,53.34,53.56,,,,,,,,,
2015,LDS1,1,240,,12.2,12.2,116.90,0.49,15562.76,10112.06,1377.91,27052.74,27347.73,30.48,20.22,2.64,53.34,53.56,,,,,,,,,
2015,LDS1,1,240,,12.5,12.5,122.72,0.51,16377.29,10612.91,1425.93,28416.13,28716.21,32.07,21.23,2.73,56.03,56.24,,,,,,,,,
2015,LDS1,1,240,,13.1,13.1,134.78,0.56,18071.78,11650.74,1523.38,31245.89,31553.92,35.39,23.30,2.92,61.61,61.79,,,,,,,,,
2015,LDS1,1,240,,14.3,14.3,160.61,0.67,21723.85,13870.82,1723.77,37318.44,37632.53,42.54,27.74,3.30,73.59,73.70,,,,,,,,,
2015,LDS1,1,240,,14.4,14.4,162.86,0.68,22044.10,14064.52,1740.79,37849.40,38163.36,43.17,28.13,3.34,74.64,74.74,,,,,,,,,
2015,LDS1,1,240,,17.9,17.9,251.65,1.05,34811.48,21685.08,2365.80,58862.36,59097.97,68.17,43.37,4.53,116.08,115.73,,,,,,,,,
2015,LDS1,1,240,,18.7,18.7,274.65,1.14,38159.13,23656.38,2516.24,64331.75,64526.73,74.73,47.31,4.82,126.86,126.36,,,,,,,,,
2015,LDS1,1,240,,19.8,19.8,307.91,1.28,43025.71,26506.18,2727.43,72259.31,72382.74,84.26,53.01,5.23,142.50,141.75,,,,,,,,,
2015,LDS1,2,240,0.45,,0.45,0.16,0.00,1.04,4.18,7.08,12.30,6.49,0.00,0.01,0.01,0.02,0.01,,,,,,,,,
2015,LDS1,2,240,0.51,,0.51,0.20,0.00,1.43,5.46,8.49,15.38,8.62,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,2,240,0.54,,0.54,0.23,0.00,1.65,6.17,9.23,17.05,9.80,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,2,240,0.67,,0.67,0.35,0.00,2.87,9.76,12.62,25.25,15.96,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,2,240,0.67,,0.67,0.35,0.00,2.87,9.76,12.62,25.25,15.96,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,2,240,0.67,,0.67,0.35,0.00,2.87,9.76,12.62,25.25,15.96,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,2,240,0.68,,0.68,0.36,0.00,2.98,10.08,12.89,25.95,16.51,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,2,240,0.69,,0.69,0.37,0.00,3.09,10.39,13.17,26.65,17.06,0.01,0.02,0.03,0.05,0.03,,,,,,,,,
2015,LDS1,2,240,0.72,,0.72,0.41,0.00,3.45,11.38,14.00,28.84,18.78,0.01,0.02,0.03,0.06,0.04,,,,,,,,,
2015,LDS1,2,240,0.76,,0.76,0.45,0.00,3.96,12.77,15.15,31.88,21.22,0.01,0.03,0.03,0.06,0.04,,,,,,,,,
2015,LDS1,2,240,0.81,,0.81,0.52,0.00,4.66,14.63,16.61,35.90,24.51,0.01,0.03,0.03,0.07,0.05,,,,,,,,,
2015,LDS1,2,240,0.81,,0.81,0.52,0.00,4.66,14.63,16.61,35.90,24.51,0.01,0.03,0.03,0.07,0.05,,,,,,,,,
2015,LDS1,2,240,0.81,,0.81,0.52,0.00,4.66,14.63,16.61,35.90,24.51,0.01,0.03,0.03,0.07,0.05,,,,,,,,,
2015,LDS1,2,240,0.9,,0.9,0.64,0.00,6.11,18.30,19.36,43.77,31.10,0.01,0.04,0.04,0.09,0.06,,,,,,,,,
2015,LDS1,2,240,1,,1,0.79,0.00,8.00,22.91,22.55,53.46,39.46,0.02,0.05,0.04,0.10,0.08,,,,,,,,,
2015,LDS1,2,240,1,,1,0.79,0.00,8.00,22.91,22.55,53.46,39.46,0.02,0.05,0.04,0.10,0.08,,,,,,,,,
2015,LDS1,2,240,1,,1,0.79,0.00,8.00,22.91,22.55,53.46,39.46,0.02,0.05,0.04,0.10,0.08,,,,,,,,,
2015,LDS1,2,240,1,,1,0.79,0.00,8.00,22.91,22.55,53.46,39.46,0.02,0.05,0.04,0.10,0.08,,,,,,,,,
2015,LDS1,2,240,1.14,,1.14,1.02,0.00,11.19,30.29,27.27,68.74,53.06,0.02,0.06,0.05,0.13,0.10,,,,,,,,,
2015,LDS1,2,240,1.2,,1.2,1.13,0.00,12.76,33.78,29.37,75.91,59.58,0.02,0.07,0.06,0.15,0.12,,,,,,,,,
2015,LDS1,2,240,1.23,,1.23,1.19,0.00,13.59,35.61,30.44,79.64,63.00,0.03,0.07,0.06,0.16,0.12,,,,,,,,,
2015,LDS1,2,240,1.25,,1.25,1.23,0.01,14.16,36.85,31.16,82.18,65.34,0.03,0.07,0.06,0.16,0.13,,,,,,,,,
2015,LDS1,2,240,1.29,,1.29,1.31,0.01,15.35,39.41,32.62,87.38,70.16,0.03,0.08,0.06,0.17,0.14,,,,,,,,,
2015,LDS1,2,240,1.29,,1.29,1.31,0.01,15.35,39.41,32.62,87.38,70.16,0.03,0.08,0.06,0.17,0.14,,,,,,,,,
2015,LDS1,2,240,1.31,,1.31,1.35,0.01,15.97,40.72,33.36,90.05,72.64,0.03,0.08,0.06,0.18,0.14,,,,,,,,,
2015,LDS1,2,240,1.33,,1.33,1.39,0.01,16.60,42.06,34.10,92.76,75.17,0.03,0.08,0.07,0.18,0.15,,,,,,,,,
2015,LDS1,2,240,1.35,,1.35,1.43,0.01,17.25,43.41,34.84,95.51,77.75,0.03,0.09,0.07,0.19,0.15,,,,,,,,,
2015,LDS1,2,240,1.35,,1.35,1.43,0.01,17.25,43.41,34.84,95.51,77.75,0.03,0.09,0.07,0.19,0.15,,,,,,,,,
2015,LDS1,2,240,1.37,,1.37,1.47,0.01,17.91,44.80,35.60,98.30,80.38,0.04,0.09,0.07,0.19,0.16,,,,,,,,,
2015,LDS1,2,240,1.38,,1.38,1.50,0.01,18.25,45.50,35.97,99.71,81.71,0.04,0.09,0.07,0.20,0.16,,,,,,,,,
2015,LDS1,2,240,1.38,,1.38,1.50,0.01,18.25,45.50,35.97,99.71,81.71,0.04,0.09,0.07,0.20,0.16,,,,,,,,,
2015,LDS1,2,240,1.46,,1.46,1.67,0.01,21.08,51.30,39.04,111.41,92.81,0.04,0.10,0.07,0.22,0.18,,,,,,,,,
2015,LDS1,2,240,1.47,,1.47,1.70,0.01,21.45,52.05,39.42,112.92,94.25,0.04,0.10,0.08,0.22,0.18,,,,,,,,,
2015,LDS1,2,240,1.5,,1.5,1.77,0.01,22.59,54.34,40.60,117.52,98.66,0.04,0.11,0.08,0.23,0.19,,,,,,,,,
2015,LDS1,2,240,1.52,,1.52,1.81,0.01,23.37,55.89,41.38,120.64,101.65,0.05,0.11,0.08,0.24,0.20,,,,,,,,,
2015,LDS1,2,240,1.53,,1.53,1.84,0.01,23.76,56.68,41.78,122.22,103.17,0.05,0.11,0.08,0.24,0.20,,,,,,,,,
2015,LDS1,2,240,1.58,,1.58,1.96,0.01,25.80,60.70,43.77,130.27,110.95,0.05,0.12,0.08,0.26,0.22,,,,,,,,,
2015,LDS1,2,240,1.6,,1.6,2.01,0.01,26.65,62.34,44.58,133.57,114.15,0.05,0.12,0.09,0.26,0.22,,,,,,,,,
2015,LDS1,2,240,1.7,,1.7,2.27,0.01,31.12,70.94,48.67,150.73,130.91,0.06,0.14,0.09,0.30,0.26,,,,,,,,,
2015,LDS1,2,240,1.7,,1.7,2.27,0.01,31.12,70.94,48.67,150.73,130.91,0.06,0.14,0.09,0.30,0.26,,,,,,,,,
2015,LDS1,2,240,1.76,,1.76,2.43,0.01,34.01,76.38,51.18,161.57,141.58,0.07,0.15,0.10,0.32,0.28,,,,,,,,,
2015,LDS1,2,240,1.8,,1.8,2.54,0.01,36.02,80.12,52.88,169.03,148.96,0.07,0.16,0.10,0.33,0.29,,,,,,,,,
2015,LDS1,2,240,1.95,,1.95,2.99,0.01,44.22,95.02,59.39,198.62,178.50,0.09,0.19,0.11,0.39,0.35,,,,,,,,,
2015,LDS1,2,240,2,,2,3.14,0.01,47.18,100.28,61.61,209.07,189.01,0.09,0.20,0.12,0.41,0.37,,,,,,,,,
2015,LDS1,2,240,2.02,,2.02,3.20,0.01,48.39,102.43,62.50,213.33,193.31,0.09,0.20,0.12,0.42,0.38,,,,,,,,,
2015,LDS1,2,240,2.04,,2.04,3.27,0.01,49.63,104.60,63.40,217.63,197.66,0.10,0.21,0.12,0.43,0.39,,,,,,,,,
2015,LDS1,2,240,2.07,,2.07,3.37,0.01,51.52,107.91,64.76,224.18,204.29,0.10,0.22,0.12,0.44,0.40,,,,,,,,,
2015,LDS1,2,240,2.18,,2.18,3.73,0.02,58.82,120.49,69.81,249.12,229.65,0.12,0.24,0.13,0.49,0.45,,,,,,,,,
2015,LDS1,2,240,2.2,,2.2,3.80,0.02,60.21,122.85,70.74,253.81,234.44,0.12,0.25,0.14,0.50,0.46,,,,,,,,,
2015,LDS1,2,240,,0.31,0.31,0.08,0.00,6.96,6.77,7.77,21.50,17.02,0.01,0.01,0.01,0.04,0.03,,,,,,,,,
2015,LDS1,2,240,,0.46,0.46,0.17,0.00,15.94,14.85,13.55,44.35,37.63,0.03,0.03,0.03,0.09,0.07,,,,,,,,,
2015,LDS1,2,240,,0.49,0.49,0.19,0.00,18.20,16.85,14.81,49.86,42.72,0.04,0.03,0.03,0.10,0.08,,,,,,,,,
2015,LDS1,2,240,,0.67,0.67,0.35,0.00,35.11,31.40,23.03,89.54,80.12,0.07,0.06,0.04,0.18,0.16,,,,,,,,,
2015,LDS1,2,240,,0.96,0.96,0.72,0.00,74.73,64.22,38.23,177.19,165.08,0.15,0.13,0.07,0.35,0.32,,,,,,,,,
2015,LDS1,2,240,,1.01,1.01,0.80,0.00,83.14,71.05,41.07,195.26,182.82,0.16,0.14,0.08,0.38,0.36,,,,,,,,,
2015,LDS1,2,240,,1.02,1.02,0.82,0.00,84.88,72.46,41.65,198.98,186.48,0.17,0.14,0.08,0.39,0.37,,,,,,,,,
2015,LDS1,2,240,,1.04,1.04,0.85,0.00,88.41,75.31,42.80,206.53,193.90,0.17,0.15,0.08,0.41,0.38,,,,,,,,,
2015,LDS1,2,240,,1.05,1.05,0.87,0.00,90.20,76.76,43.38,210.35,197.66,0.18,0.15,0.08,0.41,0.39,,,,,,,,,
2015,LDS1,2,240,,1.18,1.18,1.09,0.00,115.26,96.83,51.15,263.24,249.93,0.23,0.19,0.10,0.52,0.49,,,,,,,,,
2015,LDS1,2,240,,1.19,1.19,1.11,0.00,117.32,98.47,51.76,267.55,254.21,0.23,0.20,0.10,0.53,0.50,,,,,,,,,
2015,LDS1,2,240,,1.25,1.25,1.23,0.01,130.09,108.60,55.48,294.17,280.63,0.25,0.22,0.11,0.58,0.55,,,,,,,,,
2015,LDS1,2,240,,1.34,1.34,1.41,0.01,150.54,124.72,61.19,336.44,322.71,0.29,0.25,0.12,0.66,0.63,,,,,,,,,
2015,LDS1,2,240,,1.38,1.38,1.50,0.01,160.13,132.23,63.78,356.15,342.37,0.31,0.26,0.12,0.70,0.67,,,,,,,,,
2015,LDS1,2,240,,1.4,1.4,1.54,0.01,165.04,136.07,65.09,366.21,352.42,0.32,0.27,0.12,0.72,0.69,,,,,,,,,
2015,LDS1,2,240,,1.43,1.43,1.61,0.01,172.56,141.94,67.06,381.56,367.76,0.34,0.28,0.13,0.75,0.72,,,,,,,,,
2015,LDS1,2,240,,1.49,1.49,1.74,0.01,188.11,154.04,71.06,413.21,399.43,0.37,0.31,0.14,0.81,0.78,,,,,,,,,
2015,LDS1,2,240,,1.59,1.59,1.99,0.01,215.61,175.29,77.88,468.78,455.14,0.42,0.35,0.15,0.92,0.89,,,,,,,,,
2015,LDS1,2,240,,1.68,1.68,2.22,0.01,242.04,195.59,84.17,521.79,508.40,0.47,0.39,0.16,1.03,1.00,,,,,,,,,
2015,LDS1,2,240,,1.73,1.73,2.35,0.01,257.41,207.35,87.72,552.48,539.28,0.50,0.41,0.17,1.09,1.06,,,,,,,,,
2015,LDS1,2,240,,1.8,1.8,2.54,0.01,279.77,224.38,92.77,596.91,584.03,0.55,0.45,0.18,1.17,1.14,,,,,,,,,
2015,LDS1,2,240,,1.86,1.86,2.72,0.01,299.71,239.50,97.16,636.38,623.82,0.59,0.48,0.19,1.25,1.22,,,,,,,,,
2015,LDS1,2,240,,1.95,1.95,2.99,0.01,330.98,263.12,103.85,697.95,685.97,0.65,0.53,0.20,1.37,1.34,,,,,,,,,
2015,LDS1,2,240,,2,2,3.14,0.01,349.06,276.72,107.62,733.39,721.79,0.68,0.55,0.21,1.44,1.41,,,,,,,,,
2015,LDS1,2,240,,2.33,2.33,4.26,0.02,481.04,374.99,133.48,989.51,981.12,0.94,0.75,0.26,1.95,1.92,,,,,,,,,
2015,LDS1,2,240,,2.35,2.35,4.34,0.02,489.75,381.42,135.10,1006.28,998.12,0.96,0.76,0.26,1.98,1.95,,,,,,,,,
2015,LDS1,2,240,,2.38,2.38,4.45,0.02,502.97,391.18,137.54,1031.69,1023.90,0.98,0.78,0.26,2.03,2.01,,,,,,,,,
2015,LDS1,2,240,,2.48,2.48,4.83,0.02,548.38,424.56,145.76,1118.70,1112.21,1.07,0.85,0.28,2.20,2.18,,,,,,,,,
2015,LDS1,2,240,,2.59,2.59,5.27,0.02,600.70,462.86,154.96,1218.52,1213.59,1.18,0.93,0.30,2.40,2.38,,,,,,,,,
2015,LDS1,2,240,,2.72,2.72,5.81,0.02,665.77,510.24,166.03,1342.05,1339.13,1.30,1.02,0.32,2.64,2.62,,,,,,,,,
2015,LDS1,2,240,,2.91,2.91,6.65,0.03,767.20,583.62,182.62,1533.43,1533.78,1.50,1.17,0.35,3.02,3.00,,,,,,,,,
2015,LDS1,2,240,,3.06,3.06,7.35,0.03,852.60,645.01,196.03,1693.65,1696.83,1.67,1.29,0.38,3.34,3.32,,,,,,,,,
2015,LDS1,2,240,,3.26,3.26,8.35,0.03,973.84,731.62,214.33,1919.80,1927.11,1.91,1.46,0.41,3.78,3.77,,,,,,,,,
2015,LDS1,2,240,,3.35,3.35,8.81,0.04,1031.16,772.37,222.72,2026.25,2035.53,2.02,1.54,0.43,3.99,3.99,,,,,,,,,
2015,LDS1,2,240,,3.69,3.69,10.69,0.04,1263.24,936.19,255.25,2454.68,2472.07,2.47,1.87,0.49,4.84,4.84,,,,,,,,,
2015,LDS1,2,240,,3.79,3.79,11.28,0.05,1336.21,987.36,265.06,2588.62,2608.57,2.62,1.97,0.51,5.10,5.11,,,,,,,,,
2015,LDS1,2,240,,3.87,3.87,11.76,0.05,1396.12,1029.27,272.98,2698.37,2720.43,2.73,2.06,0.52,5.32,5.33,,,,,,,,,
2015,LDS1,2,240,,3.9,3.9,11.95,0.05,1418.95,1045.21,275.97,2740.12,2762.98,2.78,2.09,0.53,5.40,5.41,,,,,,,,,
2015,LDS1,2,240,,4,4,12.57,0.05,1496.43,1099.22,286.00,2881.64,2907.22,2.93,2.20,0.55,5.68,5.69,,,,,,,,,
2015,LDS1,2,240,,4,4,12.57,0.05,1496.43,1099.22,286.00,2881.64,2907.22,2.93,2.20,0.55,5.68,5.69,,,,,,,,,
2015,LDS1,2,240,,4.18,4.18,13.72,0.06,1641.35,1199.84,304.31,3145.50,3176.16,3.21,2.40,0.58,6.20,6.22,,,,,,,,,
2015,LDS1,2,240,,4.29,4.29,14.45,0.06,1733.37,1263.49,315.66,3312.53,3346.39,3.39,2.53,0.61,6.53,6.55,,,,,,,,,
2015,LDS1,2,240,,4.29,4.29,14.45,0.06,1733.37,1263.49,315.66,3312.53,3346.39,3.39,2.53,0.61,6.53,6.55,,,,,,,,,
2015,LDS1,2,240,,4.33,4.33,14.73,0.06,1767.48,1287.05,319.82,3374.35,3409.41,3.46,2.57,0.61,6.65,6.68,,,,,,,,,
2015,LDS1,2,240,,4.55,4.55,16.26,0.07,1961.35,1420.45,342.97,3724.77,3766.53,3.84,2.84,0.66,7.34,7.38,,,,,,,,,
2015,LDS1,2,240,,4.64,4.64,16.91,0.07,2043.71,1476.91,352.57,3873.19,3917.77,4.00,2.95,0.68,7.63,7.67,,,,,,,,,
2015,LDS1,2,240,,4.75,4.75,17.72,0.07,2146.78,1547.40,364.41,4058.60,4106.69,4.20,3.09,0.70,8.00,8.04,,,,,,,,,
2015,LDS1,2,240,,4.78,4.78,17.95,0.07,2175.35,1566.91,367.66,4109.93,4158.99,4.26,3.13,0.70,8.10,8.14,,,,,,,,,
2015,LDS1,2,240,,5.35,5.35,22.48,0.09,2755.97,1960.68,430.96,5147.61,5215.90,5.40,3.92,0.83,10.14,10.21,,,,,,,,,
2015,LDS1,2,240,,5.36,5.36,22.56,0.09,2766.80,1967.98,432.09,5166.87,5235.51,5.42,3.94,0.83,10.18,10.25,,,,,,,,,
2015,LDS1,2,240,,5.49,5.49,23.67,0.10,2909.60,2064.11,446.94,5420.65,5493.87,5.70,4.13,0.86,10.68,10.76,,,,,,,,,
2015,LDS1,2,240,,5.73,5.73,25.79,0.11,3183.14,2247.56,474.74,5905.44,5987.27,6.23,4.50,0.91,11.64,11.73,,,,,,,,,
2015,LDS1,2,240,,5.81,5.81,26.51,0.11,3277.19,2310.44,484.11,6071.73,6156.47,6.42,4.62,0.93,11.97,12.06,,,,,,,,,
2015,LDS1,2,240,,6.13,6.13,29.51,0.12,3667.74,2570.57,522.12,6760.43,6856.99,7.18,5.14,1.00,13.32,13.43,,,,,,,,,
2015,LDS1,2,240,,6.14,6.14,29.61,0.12,3680.31,2578.92,523.33,6782.56,6879.49,7.21,5.16,1.00,13.37,13.47,,,,,,,,,
2015,LDS1,2,240,,6.3,6.3,31.17,0.13,3884.60,2714.38,542.66,7141.64,7244.57,7.61,5.43,1.04,14.08,14.19,,,,,,,,,
2015,LDS1,2,240,,6.35,6.35,31.67,0.13,3949.63,2757.42,548.74,7255.79,7360.60,7.73,5.51,1.05,14.30,14.41,,,,,,,,,
2015,LDS1,2,240,,6.37,6.37,31.87,0.13,3975.79,2774.73,551.18,7301.70,7407.27,7.79,5.55,1.06,14.39,14.51,,,,,,,,,
2015,LDS1,2,240,,6.54,6.54,33.59,0.14,4201.89,2924.04,572.03,7697.96,7809.97,8.23,5.85,1.10,15.17,15.29,,,,,,,,,
2015,LDS1,2,240,,6.88,6.88,37.18,0.15,4673.76,3234.33,614.40,8522.50,8647.50,9.15,6.47,1.18,16.80,16.93,,,,,,,,,
2015,LDS1,2,240,,6.96,6.96,38.05,0.16,4788.62,3309.60,624.50,8722.73,8850.80,9.38,6.62,1.20,17.19,17.33,,,,,,,,,
2015,LDS1,2,240,,7.42,7.42,43.24,0.18,5477.46,3759.13,683.48,9920.07,10065.84,10.73,7.52,1.31,19.55,19.71,,,,,,,,,
2015,LDS1,2,240,,8.32,8.32,54.37,0.23,6966.11,4720.94,803.21,12490.26,12670.27,13.64,9.44,1.54,24.62,24.81,,,,,,,,,
2015,LDS1,2,240,,10.06,10.06,79.49,0.33,10379.75,6888.96,1049.83,18318.53,18559.23,20.33,13.78,2.01,36.12,36.35,,,,,,,,,
2015,LDS1,2,240,,10.31,10.31,83.48,0.35,10928.85,7233.83,1086.80,19249.47,19497.90,21.40,14.47,2.08,37.95,38.18,,,,,,,,,
2015,LDS1,2,240,,10.55,10.55,87.42,0.36,11469.94,7572.79,1122.64,20165.37,20420.93,22.46,15.15,2.15,39.76,39.99,,,,,,,,,
2015,LDS1,2,240,,10.8,10.8,91.61,0.38,12048.17,7934.08,1160.33,21142.58,21405.22,23.59,15.87,2.22,41.69,41.92,,,,,,,,,
2015,LDS1,2,240,,12.36,12.36,119.98,0.50,15994.47,10377.68,1403.46,27775.61,28073.41,31.32,20.76,2.69,54.77,54.98,,,,,,,,,
2015,LDS1,2,240,,13.8,13.8,149.57,0.62,20159.38,12922.39,1639.40,34721.17,35034.42,39.48,25.84,3.14,68.47,68.61,,,,,,,,,
2015,LDS1,2,240,,14.5,14.5,165.13,0.69,22366.80,14259.55,1757.86,38384.21,38697.93,43.80,28.52,3.37,75.69,75.78,,,,,,,,,
2015,LDS1,3,240,0.2,,0.2,0.03,0.00,0.13,0.74,2.19,3.06,1.04,0.00,0.00,0.00,0.01,0.00,,,,,,,,,
2015,LDS1,3,240,0.28,,0.28,0.06,0.00,0.31,1.52,3.56,5.39,2.22,0.00,0.00,0.01,0.01,0.00,,,,,,,,,
2015,LDS1,3,240,0.28,,0.28,0.06,0.00,0.31,1.52,3.56,5.39,2.22,0.00,0.00,0.01,0.01,0.00,,,,,,,,,
2015,LDS1,3,240,0.5,,0.5,0.20,0.00,1.36,5.23,8.25,14.84,8.24,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,3,240,0.5,,0.5,0.20,0.00,1.36,5.23,8.25,14.84,8.24,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,3,240,0.54,,0.54,0.23,0.00,1.65,6.17,9.23,17.05,9.80,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,3,240,0.55,,0.55,0.24,0.00,1.73,6.41,9.48,17.62,10.22,0.00,0.01,0.02,0.03,0.02,,,,,,,,,
2015,LDS1,3,240,0.65,,0.65,0.33,0.00,2.66,9.15,12.07,23.88,14.91,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,3,240,0.65,,0.65,0.33,0.00,2.66,9.15,12.07,23.88,14.91,0.01,0.02,0.02,0.05,0.03,,,,,,,,,
2015,LDS1,3,240,0.74,,0.74,0.43,0.00,3.70,12.06,14.57,30.34,19.98,0.01,0.02,0.03,0.06,0.04,,,,,,,,,
2015,LDS1,3,240,0.75,,0.75,0.44,0.00,3.83,12.41,14.86,31.10,20.60,0.01,0.02,0.03,0.06,0.04,,,,,,,,,
2015,LDS1,3,240,0.77,,0.77,0.47,0.00,4.10,13.13,15.44,32.66,21.86,0.01,0.03,0.03,0.06,0.04,,,,,,,,,
2015,LDS1,3,240,0.78,,0.78,0.48,0.00,4.23,13.50,15.73,33.46,22.51,0.01,0.03,0.03,0.07,0.04,,,,,,,,,
2015,LDS1,3,240,0.78,,0.78,0.48,0.00,4.23,13.50,15.73,33.46,22.51,0.01,0.03,0.03,0.07,0.04,,,,,,,,,
2015,LDS1,3,240,0.78,,0.78,0.48,0.00,4.23,13.50,15.73,33.46,22.51,0.01,0.03,0.03,0.07,0.04,,,,,,,,,
2015,LDS1,3,240,0.8,,0.8,0.50,0.00,4.52,14.24,16.32,35.08,23.83,0.01,0.03,0.03,0.07,0.05,,,,,,,,,
2015,LDS1,3,240,0.82,,0.82,0.53,0.00,4.81,15.01,16.91,36.74,25.20,0.01,0.03,0.03,0.07,0.05,,,,,,,,,
2015,LDS1,3,240,0.85,,0.85,0.57,0.00,5.28,16.21,17.82,39.30,27.33,0.01,0.03,0.03,0.08,0.05,,,,,,,,,
2015,LDS1,3,240,0.85,,0.85,0.57,0.00,5.28,16.21,17.82,39.30,27.33,0.01,0.03,0.03,0.08,0.05,,,,,,,,,
2015,LDS1,3,240,0.85,,0.85,0.57,0.00,5.28,16.21,17.82,39.30,27.33,0.01,0.03,0.03,0.08,0.05,,,,,,,,,
2015,LDS1,3,240,0.85,,0.85,0.57,0.00,5.28,16.21,17.82,39.30,27.33,0.01,0.03,0.03,0.08,0.05,,,,,,,,,
2015,LDS1,3,240,0.87,,0.87,0.59,0.00,5.60,17.03,18.43,41.06,28.81,0.01,0.03,0.04,0.08,0.06,,,,,,,,,
2015,LDS1,3,240,0.9,,0.9,0.64,0.00,6.11,18.30,19.36,43.77,31.10,0.01,0.04,0.04,0.09,0.06,,,,,,,,,
2015,LDS1,3,240,0.9,,0.9,0.64,0.00,6.11,18.30,19.36,43.77,31.10,0.01,0.04,0.04,0.09,0.06,,,,,,,,,
2015,LDS1,3,240,0.91,,0.91,0.65,0.00,6.28,18.74,19.67,44.69,31.89,0.01,0.04,0.04,0.09,0.06,,,,,,,,,
